"Files","LOC","ParseFailures","type_decs","Subtyping","Functions","Modules","Project"
6,2435,3,3,0,13,3,4065
7,713,1,6,16,15,3,4066
1,854,1,0,0,0,0,4067
6,117,0,0,0,1,5,4068
2,1710,2,0,0,0,0,4069
1,990,1,0,0,0,0,4070
2,2312,2,0,0,0,0,4071
6,508,0,2,11,20,1,4072
48,4504,1,44,55,148,1,4073
4,4205,4,0,0,0,0,4074
3,1080,1,0,0,4,0,4075
1,178,0,0,0,1,0,4076
10,1093,0,5,21,49,2,4077
40,6142,7,69,54,176,7,4078
6,469,0,0,15,10,1,4079
15,1820,1,6,9,54,6,4080
7,449,0,1,0,16,1,4081
2,236,0,4,7,4,0,4082
71,11201,1,73,126,526,13,4083
8,305,0,4,6,9,1,4084
4,773,0,5,21,24,0,4085
22,2070,0,6,15,93,2,4086
4,1658,0,7,0,169,0,4087
5,362,1,1,11,12,0,4088
5,824,1,3,14,17,2,4089
7,801,0,5,2,31,2,4090
36,8738,0,11,13,404,15,4091
9,2862,0,18,15,68,3,4092
6,353,0,3,0,15,0,4093
12,3188,0,8,20,104,4,4094
22,4126,6,1,0,95,1,4095
7,544,0,5,0,28,0,4096
13,3270,1,24,38,186,2,4097
11,1222,0,2,6,6,0,4098
13,1701,1,26,57,143,0,4099
4,186,0,4,2,19,0,4100
8,690,1,10,26,19,2,4101
10,1345,0,16,26,88,1,4102
9,873,0,6,4,67,3,4103
4,194,0,0,4,7,0,4104
50,6950,0,27,157,379,6,4105
3,94,0,0,0,1,0,4106
6,1266,0,4,40,39,2,4107
16,2303,1,3,5,17,0,4108
3,175,0,1,1,20,0,4109
4,450,0,9,12,32,0,4110
2,323,0,2,3,18,0,4111
47,8335,5,19,192,270,10,4112
14,2066,0,6,18,92,0,4113
0,0,0,0,0,0,0,4114
8,755,0,1,5,23,4,4115
11,1584,2,24,24,61,7,4116
4,228,2,0,0,1,0,4117
14,2201,2,3,23,41,1,4118
20,4771,0,20,77,251,1,4119
20,2952,0,13,34,117,0,4120
4,568,0,4,4,27,0,4121
11,871,0,0,0,38,4,4122
4,853,0,6,0,64,0,4123
2,63,0,0,1,0,0,4124
5,650,0,0,0,3,3,4125
4,662,0,0,0,13,0,4126
1,6,0,0,0,0,0,4127
5,1145,0,0,1,95,1,4128
2,62,0,1,1,2,0,4129
15,5926,0,9,44,87,0,4130
5,4582,0,27,101,223,3,4131
12,5005,0,34,51,194,5,4132
17,5091,0,142,72,70,2,4133
2,696,0,4,0,31,0,4134
2,83,0,1,1,3,0,4135
24,1888,0,10,16,56,6,4136
2,296,0,0,0,6,0,4137
10,520,0,0,0,23,1,4138
13,2568,0,5,5,122,7,4139
1,27,0,0,0,0,0,4140
0,0,0,0,0,0,0,4141
3,132,0,0,0,8,0,4142
2,358,1,4,0,9,0,4143
12,3916,1,34,48,153,4,4144
5,1926,0,16,27,60,1,4145
0,0,0,0,0,0,0,4146
6,367,0,3,2,10,1,4147
7,1162,0,9,176,3,0,4148
3,751,0,5,18,38,2,4149
32,4852,0,41,37,194,6,4150
19,2421,0,12,6,83,1,4151
3,186,0,3,3,12,1,4152
2,104,0,0,0,4,0,4153
1,128,0,2,4,8,0,4154
9,3598,0,45,44,207,0,4155
6,1295,0,34,48,55,1,4156
10,1748,0,18,17,106,6,4157
1,1046,0,16,21,58,0,4158
0,0,0,0,0,0,0,4159
2,316,0,6,5,22,1,4160
8,1357,0,6,5,33,1,4161
28,4584,2,33,83,172,3,4162
6,619,2,2,2,11,0,4163
1,55,1,0,0,0,0,4164
1,249,0,1,1,11,1,4165
18,3328,0,24,116,187,0,4166
9,1596,1,11,49,68,1,4167
2,90,0,0,0,9,1,4168
5,264,0,3,3,24,1,4169
2,190,0,3,5,10,0,4170
2,306,0,4,15,26,0,4171
3,288,0,5,5,18,0,4172
2,167,0,2,2,17,0,4173
2,212,0,3,4,19,0,4174
3,474,0,0,2,6,0,4175
10,992,0,10,5,47,0,4176
7,846,0,1,0,32,0,4177
4,181,0,5,6,12,0,4178
17,3092,2,13,10,142,1,4179
3,1189,0,1,0,99,0,4180
11,2346,0,5,0,101,4,4181
4,320,0,1,0,13,2,4182
2,98,0,0,0,3,0,4183
9,39790,0,0,9,8,1,4184
4,393,1,2,0,13,0,4185
2,433,0,0,0,3,0,4186
5,165,0,4,2,6,1,4187
10,6091,0,21,43,202,4,4188
2,170,0,2,2,13,0,4189
15,1649,1,27,25,95,2,4190
4,349,0,4,35,13,0,4191
2,219,0,1,4,17,1,4192
1,75,0,0,0,6,0,4193
1,298,0,2,0,7,0,4194
5,282,0,4,32,4,1,4195
9,1551,0,8,7,29,2,4196
2,148,1,1,5,0,0,4197
1,59,0,0,0,0,0,4198
2,459,0,2,0,34,0,4199
4,767,0,0,8,24,2,4200
16,4019,0,46,141,171,0,4201
2,179,0,4,7,10,1,4202
3,640,0,4,29,19,0,4203
3,296,1,2,2,9,0,4204
2,329,0,3,17,6,0,4205
11,1459,0,13,38,60,1,4206
1,247,0,2,13,4,0,4207
4,102,0,0,0,0,1,4208
10,586,3,1,1,12,2,4209
4,3384,1,8,4,29,2,4210
20,1852,1,13,23,101,1,4211
1,61,0,0,3,1,1,4212
1,304,0,0,14,10,0,4213
16,1131,0,19,18,97,1,4214
8,5278,0,2,0,86,0,4215
3,810,0,0,0,22,0,4216
12,1051,0,12,77,88,0,4217
10,597,0,8,29,23,0,4218
2,100,0,0,0,7,1,4219
1,11,0,0,0,0,0,4220
41,3585,2,32,157,115,0,4221
2,243,0,0,0,9,1,4222
0,0,0,0,0,0,0,4223
8,822,0,15,64,11,0,4224
1,89,0,0,1,3,0,4225
18,3401,0,28,174,44,0,4226
2,1187,0,1,6,44,0,4227
6,6870,0,212,147,357,0,4228
2,483,0,1,0,25,0,4229
40,3303,0,9,61,120,18,4230
2,162,0,4,19,2,0,4231
1,29,0,0,0,0,0,4232
5,240,0,12,54,4,0,4233
15,1530,1,20,41,44,0,4234
1,413,0,4,12,15,0,4235
3,108,0,2,2,3,0,4236
7,2446,1,1,77,67,0,4237
2,100,0,0,0,5,0,4238
12,681,0,8,16,38,0,4239
4,12014,0,10,0,18,0,4240
1,71,0,0,0,1,1,4241
2,288,0,0,1,8,0,4242
10,927,0,5,0,16,0,4243
5,383,0,0,0,0,0,4244
12,1484,1,0,0,4,0,4245
2,472,0,0,0,0,0,4246
3,739,1,0,4,21,0,4247
2,202,0,0,8,22,0,4248
6,791,0,0,0,0,0,4249
9,728,0,0,10,16,1,4250
3,271,0,0,0,3,0,4251
2,136,0,0,5,14,1,4252
4,201,0,1,4,5,1,4253
2,187,0,4,1,3,1,4254
1,232,0,0,0,0,0,4255
0,0,0,0,0,0,0,4256
8,1894,0,15,10,71,0,4257
29,7733,1,67,31,130,10,4258
2,21,0,0,0,0,0,4259
1,270,1,0,0,0,0,4260
4,1002,2,0,11,32,0,4261
2,451,1,0,0,2,0,4262
2,497,2,0,0,0,0,4263
1,9,0,0,0,0,0,4264
2,295,1,0,0,0,0,4265
26,3555,0,34,58,141,4,4266
1,282,1,0,0,0,0,4267
4,644,2,0,0,0,0,4268
11,1169,1,9,19,34,0,4269
15,2106,0,12,16,100,2,4270
3,326,0,3,10,13,0,4271
24,2675,1,20,56,102,5,4272
1,24,0,0,0,0,0,4273
10,470,0,1,29,45,2,4274
1,48,0,1,1,3,0,4275
17,3138,2,15,30,67,1,4276
3,210,0,2,3,5,2,4277
5,1699,2,0,0,4,1,4278
6,2978,0,23,0,54,4,4279
1,314,0,1,4,24,1,4280
1,20,0,0,0,0,1,4281
1,92,0,1,2,2,1,4282
6,1453,0,16,68,92,0,4283
1,335,0,0,0,11,0,4284
8,498,0,3,6,7,4,4285
1,14,0,0,0,1,1,4286
9,770,1,8,8,45,2,4287
3,99,0,8,8,1,1,4288
2,180,0,8,8,13,0,4289
6,7975,0,0,0,274,2,4290
1,67,0,3,2,2,1,4292
11,1837,1,7,2,57,5,4293
2,46,0,0,0,0,0,4294
5,355,0,15,10,10,5,4295
0,0,0,0,0,0,0,4296
63,14534,5,78,171,483,10,4297
4,3132,0,5,6,28,0,4298
2,138,0,4,1,10,0,4299
1,31,0,0,0,0,0,4300
9,1425,1,17,14,73,2,4301
5,351,0,1,0,23,1,4302
6,613,0,1,0,55,3,4303
2,25,0,0,0,1,1,4304
3,583,0,1,0,52,1,4305
1,32,0,0,0,0,0,4306
3,721,0,2,0,58,4,4307
2,94,0,0,0,1,0,4308
2,108,1,0,0,0,0,4309
28,1422,2,1,1,23,0,4310
1,217,0,0,0,1,0,4311
2,441,0,0,0,5,0,4312
3,414,0,0,0,0,0,4313
21,969,6,3,0,8,7,4314
4,407,0,0,0,4,0,4315
1,40,0,1,0,3,1,4316
3,86,0,0,0,2,0,4317
6,600,0,3,1,31,1,4318
2,14,0,0,0,2,0,4319
7,79,0,0,0,1,2,4320
3,327,1,1,0,12,0,4321
33,7904,4,61,443,377,2,4322
2,500,0,3,1,26,0,4323
1,446,0,1,0,5,1,4324
5,440,0,1,1,18,2,4325
3,646,0,0,0,33,0,4326
2,1660,0,6,18,124,0,4327
4,863,0,3,3,30,0,4328
3,1379,0,40,29,72,1,4329
1,235,0,0,0,0,0,4330
2,77,0,0,0,0,1,4331
8,855,0,4,20,69,1,4332
14,7424,0,166,143,395,0,4333
3,295,0,4,4,8,0,4334
2,252,0,0,0,13,0,4335
16,1042,0,21,54,33,2,4336
9,5754,0,19,7,224,1,4338
2,434,0,6,6,16,0,4339
5,3129,0,7,6,135,0,4340
2,102,0,0,1,2,0,4341
9,3133,0,5,3,108,0,4342
0,0,0,0,0,0,0,4343
2,692,0,5,0,17,0,4344
21,11475,0,3,31,329,3,4345
8,3268,0,6,0,98,0,4346
1,390,0,1,0,11,0,4347
5,1288,0,1,5,41,0,4348
1,607,0,0,6,23,0,4349
1,137,0,0,10,12,0,4350
4,620,0,0,21,31,0,4351
9,1335,0,8,58,79,0,4352
13,5007,0,12,41,186,0,4354
6,1755,0,2,24,116,0,4355
4,3055,2,0,0,22,0,4356
2,263,0,0,0,2,0,4357
1,40,0,0,0,4,0,4358
4,80,0,0,5,4,1,4359
4,1040,1,1,3,50,1,4360
2,196,0,1,0,1,1,4361
62,9292,6,25,207,315,4,4362
4,1714,1,0,7,99,0,4363
7,1764,0,2,10,45,2,4364
12,5760,0,3,12,354,0,4366
4,2491,0,3,1,143,0,4367
2,2147,0,0,0,206,0,4368
6,1670,0,8,17,89,2,4369
39,5469,0,53,91,238,4,4370
4,1670,0,5,5,103,0,4371
7,1134,0,30,29,92,1,4372
3,834,0,5,4,38,1,4373
10,4451,0,15,3,126,1,4374
2,839,0,4,4,58,1,4375
2,240,0,10,18,12,1,4376
1,28,0,0,0,2,0,4377
3,859,0,1,0,32,0,4378
16,2714,0,15,15,59,5,4379
26,5148,2,50,124,304,11,4380
1,31,0,0,0,1,0,4381
3,142,0,3,1,4,2,4382
2,580,0,3,6,10,1,4383
1,277,0,5,7,5,1,4384
2,233,0,0,1,12,0,4385
4,453,0,18,8,6,3,4386
3,141,0,6,0,0,1,4387
3,491,0,4,25,32,0,4388
1,12,0,0,0,0,0,4389
3,171,0,4,0,12,2,4390
5,317,0,2,2,0,0,4391
1,157,0,0,0,0,0,4392
2,32,0,0,0,0,0,4393
45,5739,6,12,70,227,0,4394
1,16,0,0,0,0,0,4395
4,784,0,19,21,48,0,4396
96,27350,3,70,116,919,17,4397
4,619,0,2,0,46,0,4398
7,1294,0,6,4,89,0,4399
1,5,0,0,0,0,0,4400
7,378,2,2,0,12,1,4401
4,2513,0,3,4,124,2,4402
1,359,0,0,2,12,0,4403
2,387,0,1,1,22,0,4404
0,0,0,0,0,0,0,4405
3,877,0,2,3,29,1,4406
7,1000,0,4,4,54,3,4407
17,5489,0,8,4,121,5,4408
12,1515,0,7,8,57,0,4409
4,668,0,1,0,11,1,4410
5,376,0,9,17,22,2,4411
28,3508,0,0,0,183,0,4412
19,7133,0,20,51,202,3,4413
7,2222,0,61,41,96,1,4414
12,1265,0,10,43,48,0,4415
12,6626,0,22,236,183,1,4416
2,160,0,4,0,7,0,4417
1,152,0,0,0,0,0,4418
3,254,0,0,1,6,0,4419
7,1463,0,3,2,68,0,4420
10,2858,0,4,25,99,2,4421
10,3670,1,4,19,119,4,4422
3,384,0,0,0,3,0,4423
8,2063,0,5,18,61,0,4424
1,825,0,0,23,25,0,4425
1,70,0,1,1,3,0,4426
8,2279,0,34,13,57,1,4427
4,787,0,30,16,22,0,4428
9,2263,0,80,36,56,0,4429
13,7126,0,5,0,230,1,4430
2,228,1,1,4,5,0,4431
1,1037,0,2,0,40,0,4432
2,275,0,1,0,9,0,4433
2,855,1,0,0,0,0,4434
2,2157,0,2,0,63,0,4435
3,4596,0,0,42,177,0,4436
2,167,0,0,0,6,0,4437
1,132,0,0,0,5,0,4438
3,1294,0,0,0,57,0,4439
1,12,0,0,0,0,0,4440
4,3250,0,0,0,118,0,4441
7,1187,0,1,31,14,1,4442
2,256,0,0,0,0,0,4443
7,684,4,0,0,5,0,4444
20,2791,0,46,90,142,4,4445
3,131,0,0,1,5,0,4446
2,1045,0,0,0,49,2,4447
14,3039,0,13,26,127,8,4448
5,1171,0,0,0,51,4,4449
11,852,0,6,1,38,6,4450
20,7482,0,13,36,1165,5,4451
4,232,0,0,1,4,3,4452
5,646,0,2,16,41,2,4453
2,250,0,3,10,8,0,4454
1,26,0,1,2,0,0,4455
8,717,0,8,2,17,1,4456
3,877,0,12,12,26,0,4457
62,2859,9,13,97,53,21,4458
4,770,0,9,0,18,2,4459
2,132,0,7,22,2,0,4460
9,477,0,3,10,29,0,4461
29,1401,1,3,2,58,10,4462
3,436,0,0,0,16,0,4463
8,1107,1,2,25,17,2,4464
16,622,0,1,71,27,1,4465
2,248,0,6,2,15,1,4466
14,1472,0,13,29,74,3,4467
2,256,0,0,0,16,2,4468
8,1107,5,0,0,6,0,4469
5,2497,1,4,0,40,2,4470
4,254,3,1,2,4,0,4471
1,150,0,3,1,5,1,4472
3,107,0,1,10,2,2,4473
4,401,0,3,7,17,0,4474
5,165,0,4,2,6,1,4475
2,395,0,5,50,21,0,4476
2,162,0,5,8,9,0,4477
1,98,0,5,15,4,0,4478
11,3599,0,32,53,138,3,4479
87,13892,1,52,67,327,16,4480
2,437,0,3,0,19,2,4481
15,1649,1,27,25,95,2,4482
4,792,0,1,0,14,0,4483
2,689,0,0,0,14,0,4484
13,2823,0,2,2,83,0,4485
12,1832,0,16,0,41,3,4486
2,267,0,2,1,10,0,4487
1,404,0,0,0,0,0,4488
2,429,0,1,3,19,0,4489
3,195,0,2,9,7,1,4490
5,542,0,1,0,8,0,4491
18,4175,1,13,16,101,10,4492
0,0,0,0,0,0,0,4493
7,1214,0,0,0,22,0,4494
7,1331,1,4,0,26,0,4495
4,289,0,4,12,15,1,4496
13,2558,0,15,51,103,5,4497
5,937,2,4,33,10,0,4498
2,392,0,2,0,11,0,4499
6,1043,0,3,7,36,0,4500
10,1138,1,12,10,45,3,4501
43,12628,2,39,125,541,5,4502
1,201,0,0,0,10,0,4503
1,60,0,2,5,0,0,4504
5,316,2,1,3,3,1,4505
8,985,0,5,10,38,2,4506
7,1213,0,2,46,71,3,4507
8,1635,0,1,48,76,0,4508
7,1090,0,0,25,44,1,4509
8,1203,1,2,2,27,2,4510
2,225,0,0,8,12,2,4511
8,2537,0,2,50,104,5,4512
2,485,0,3,6,19,1,4513
14,4032,1,13,51,159,3,4514
2,199,0,0,1,8,0,4515
3,57,0,0,0,0,0,4516
6,1502,0,6,12,56,4,4517
1,720,0,3,6,34,0,4518
31,9792,3,19,53,311,4,4519
7,1570,0,0,4,25,2,4520
11,981,1,2,29,18,0,4521
4,1193,0,5,2,74,3,4522
16,6356,0,95,521,417,1,4523
12,1902,2,3,19,26,1,4524
7,2814,0,0,183,199,0,4526
1,54,0,0,0,0,0,4527
2,586,1,0,33,38,0,4528
10,3228,0,8,58,97,0,4529
8,1697,0,10,30,67,0,4530
26,4644,4,5,26,181,6,4531
2,593,0,0,5,6,0,4532
2,428,0,8,12,11,0,4533
1,215,1,0,0,0,0,4534
7,583,1,0,0,45,1,4535
18,4288,3,0,2,138,2,4536
15,2597,4,0,0,100,0,4537
2,106,0,2,0,8,1,4538
11,1555,1,3,0,69,0,4539
23,3658,1,93,152,69,8,4540
3,563,1,0,0,25,0,4541
18,1530,0,3,3,18,0,4542
2,41,0,0,0,0,0,4543
1,39,0,0,0,0,0,4544
3,994,1,0,4,26,0,4545
2,70,0,0,0,2,0,4546
2,611,1,8,16,24,0,4547
7,212,0,0,0,5,0,4548
1,107,0,3,1,5,0,4549
3,168,3,0,0,0,0,4550
4,245,2,12,18,1,0,4551
8,4993,0,0,20,72,0,4552
7,4546,0,10,26,157,2,4553
2,245,0,2,0,12,1,4554
4,1842,0,0,10,48,0,4555
28,7392,2,20,52,271,3,4556
2,288,0,1,0,14,1,4557
1,1042,0,0,5,26,0,4558
2,1199,0,0,5,30,0,4559
0,0,0,0,0,0,0,4560
13,3163,0,32,37,115,3,4561
11,3058,0,17,17,93,1,4562
2,522,0,0,0,31,0,4563
2,87,0,0,2,0,1,4564
6,1163,0,32,51,47,0,4565
3,1628,0,0,0,0,0,4566
1,77,1,0,0,0,0,4567
4,475,0,3,3,26,0,4568
1,73,0,0,0,1,0,4569
1,37,0,0,0,0,1,4570
8,1507,0,3,32,39,0,4571
0,0,0,0,0,0,0,4572
9,974,0,3,9,47,1,4573
2,338,0,0,0,10,0,4574
21,3536,0,18,23,94,0,4575
2,236,0,1,2,10,1,4576
5,2587,0,6,16,106,0,4577
1,61,0,0,2,4,0,4578
11,2936,1,5,30,126,2,4579
2,658,0,1,2,18,1,4580
1,106,0,0,0,2,0,4581
3,343,0,0,0,11,1,4582
0,0,0,0,0,0,0,4583
12,1104,1,3,2,33,1,4584
1,117,0,0,0,0,0,4585
6,431,3,2,2,14,0,4586
16,6001,0,12,33,206,3,4587
0,0,0,0,0,0,0,4588
34,12226,2,19,120,439,6,4589
1,127,0,0,0,2,0,4590
2,102,0,0,0,7,1,4591
5,1685,0,8,22,63,3,4592
9,2429,0,9,26,47,4,4593
1,291,0,1,0,5,1,4594
6,1157,2,0,0,10,0,4595
2,563,0,0,0,10,0,4596
2,1728,0,2,26,46,0,4597
1,41,0,0,0,0,0,4598
4,287,0,5,5,15,2,4599
15,12168,0,12,137,395,0,4600
2,69,0,2,1,1,1,4601
3,3585,0,3,31,123,0,4602
1,204,1,0,0,0,0,4603
4,1303,0,3,26,69,1,4604
16,3019,0,25,34,88,3,4605
7,2730,0,6,16,55,0,4606
7,441,3,0,0,5,0,4607
2,66,0,2,2,8,0,4608
3,292,0,0,0,9,3,4609
23,3024,0,10,4,91,1,4610
53,4174,0,3,38,112,0,4611
2,615,0,3,0,11,0,4612
2,119,0,0,0,9,0,4613
1,82,0,0,0,2,1,4614
10,12586,0,38,33,397,6,4615
9,1825,2,3,0,29,1,4616
13,4251,1,0,0,64,1,4617
9,1871,2,0,0,18,1,4618
1,736,1,0,0,0,0,4619
13,2439,0,0,1,50,3,4620
2,312,0,0,0,7,0,4621
6,292,0,0,0,8,0,4622
6,644,0,3,0,25,1,4623
4,379,1,1,0,7,1,4624
148,12866,3,121,270,440,33,4625
2,52,0,0,0,2,0,4626
3,2773,0,0,0,32,0,4627
2,1726,0,5,6,47,0,4628
9,3778,0,0,0,40,0,4629
3,203,0,3,0,7,2,4630
1,131,0,2,0,4,0,4631
18,2692,0,0,0,46,0,4632
3,215,0,0,0,1,0,4633
5,529,0,4,0,15,2,4634
7,843,0,12,39,52,1,4635
13,10177,0,9,13,244,2,4636
1,22,0,0,0,1,0,4638
2,109,0,0,0,0,0,4639
8,859,0,6,55,39,0,4640
4,1045,1,0,0,26,0,4641
2,108,0,1,2,5,1,4642
6,396,1,0,0,16,0,4643
6,274,0,0,0,13,1,4644
3,250,0,1,0,18,2,4645
9,1400,0,8,3,87,4,4646
3,89,2,0,0,1,0,4647
1,16,1,0,0,0,0,4648
2,69,2,0,0,0,0,4649
1,37,1,0,0,0,0,4650
3,52,0,0,0,2,1,4651
9,324,3,0,0,0,6,4652
11,449,0,3,0,9,9,4653
26,2848,3,10,1,164,9,4654
2,113,0,0,0,3,0,4655
1,71,0,1,0,4,1,4656
5,263,0,1,0,22,3,4657
8,1624,0,4,0,22,0,4658
1,391,0,0,0,4,0,4659
7,3334,0,3,0,41,0,4660
4,792,0,2,0,39,4,4661
3,793,0,1,2,14,0,4662
5,348,0,0,0,6,0,4663
1,12,0,0,0,1,0,4664
1,5,0,0,0,0,1,4665
5,471,0,9,0,29,3,4666
8,1727,0,1,10,20,1,4667
0,0,0,0,0,0,0,4668
40,5343,3,34,184,212,7,4669
4,1353,0,1,16,0,0,4670
1,423,1,0,0,0,0,4671
6,617,0,0,0,20,0,4672
1,30,0,0,0,1,0,4673
2,244,0,0,0,18,0,4674
8,485,0,7,3,26,6,4675
4,691,0,2,9,68,2,4676
13,1363,0,20,17,89,5,4677
8,388,0,6,15,39,0,4678
1,16,0,0,0,0,0,4679
1,48,0,0,0,0,0,4680
3,191,0,0,0,0,0,4681
10,1016,0,4,0,24,1,4682
6,1547,1,0,0,50,0,4683
11,645,0,5,25,5,0,4684
2,273,0,2,10,4,0,4685
10,703,0,8,34,21,0,4686
5,396,1,3,18,7,0,4687
1,118,0,7,7,1,0,4688
1,24,0,1,1,1,0,4689
1,58,1,0,0,0,0,4690
1,253,0,3,0,10,1,4691
2,361,0,4,6,17,1,4692
2,225,0,0,0,5,0,4693
0,0,0,0,0,0,0,4694
1,65,0,4,2,3,0,4695
4,284,0,2,10,4,3,4696
1,206,0,4,0,14,1,4697
5,231,0,8,32,12,0,4698
6,1323,0,1,1,6,0,4699
6,1031,0,0,0,0,0,4700
0,0,0,0,0,0,0,4701
7,182,0,0,4,4,1,4702
1,103,0,3,11,3,0,4703
6,695,0,9,33,7,0,4704
9,1812,0,23,78,42,1,4705
1,215,0,7,5,5,0,4706
7,985,0,15,57,36,2,4707
5,1071,0,20,90,76,0,4708
13,1930,0,10,21,54,4,4709
11,409,0,1,0,4,0,4710
19,1435,1,7,24,30,0,4711
14,1559,0,2,0,12,0,4712
4,301,0,0,0,0,0,4713
6,485,0,0,0,7,2,4714
3,287,0,3,13,5,0,4715
1,66,0,1,5,1,0,4716
39,5653,0,68,137,187,10,4717
2,350,0,2,12,4,0,4718
9,1174,1,8,44,16,0,4719
14,12302,0,10,43,219,3,4720
9,1195,0,9,61,24,0,4721
1,137,0,1,7,3,0,4722
2,103,0,1,1,6,1,4723
3,148,0,6,12,0,0,4724
7,705,0,1,43,22,0,4725
5,353,0,1,26,12,0,4726
4,387,0,5,18,19,1,4727
1,39,0,2,4,0,0,4728
9,1419,0,7,1,25,2,4729
6,679,0,9,6,0,0,4730
4,461,0,0,11,10,1,4731
8,729,4,0,0,2,0,4732
4,363,0,0,22,8,0,4733
7,1309,0,0,13,19,2,4734
23,4030,1,0,102,86,0,4735
2,55,0,0,0,0,0,4736
0,0,0,0,0,0,0,4737
4,1529,0,12,24,70,2,4738
7,1598,0,4,0,61,0,4739
18,3204,1,15,6,85,1,4740
1,113,0,2,0,9,0,4741
4,712,1,3,1,12,0,4742
47,2758,0,36,34,123,0,4743
5,845,0,0,0,39,1,4744
2,139,0,0,0,1,0,4745
1,140,0,0,0,7,0,4746
34,8172,0,2,0,371,5,4747
7,253,0,0,0,2,1,4748
5,451,1,3,0,14,0,4749
30,2889,3,4,0,63,5,4750
2,364,0,0,0,6,0,4751
68,25074,0,29,51,1899,12,4752
1,132,0,0,0,0,0,4753
11,1836,0,23,139,90,0,4754
22,3149,2,5,8,80,5,4755
7,953,0,1,16,44,1,4756
5,17843,0,3,2,1520,0,4757
7,1044,1,11,20,55,0,4758
56,28258,4,35,252,3369,19,4759
7,19130,0,18,0,3454,5,4760
4,28607,0,0,0,3337,1,4761
1,571,0,5,0,27,1,4762
9,410,0,1,3,12,0,4763
9,637,1,4,18,16,0,4764
9,1389,2,1,2,35,2,4765
13,1840,0,31,88,188,4,4766
1,492,0,9,6,23,1,4767
6,600,0,3,1,31,1,4768
14,2166,2,7,12,71,0,4769
4,229,1,0,0,6,0,4770
1,207,0,1,4,6,0,4771
9,872,1,7,15,41,0,4772
3,410,0,0,0,6,0,4773
1,5,0,0,0,1,0,4774
4,373,0,1,0,12,1,4775
5,164,0,0,0,1,1,4776
2,158,0,1,0,3,0,4777
1,18,0,0,0,0,0,4778
1,88,0,1,2,3,0,4779
2,364,0,0,0,6,0,4780
23,3265,5,8,0,56,1,4781
12,2308,2,3,21,42,5,4782
3,557,0,4,19,30,0,4783
2,183,0,0,0,7,0,4784
1,421,0,0,0,7,0,4785
3,780,0,5,16,31,0,4786
23,4710,5,9,112,144,0,4787
28,3332,2,56,130,162,12,4788
5,764,0,4,7,29,3,4789
2,57,0,0,0,4,0,4790
3,296,1,2,2,9,0,4791
12,1278,1,2,23,56,6,4792
5,242,0,0,0,2,0,4793
4,1061,0,4,0,34,2,4794
5,739,0,2,3,36,5,4795
1,250,0,4,4,11,1,4796
6,410,0,2,5,15,0,4797
4,656,0,2,8,31,1,4798
6,956,0,5,28,56,2,4799
20,2237,0,17,128,152,5,4800
2,153,0,8,11,14,0,4801
16,1651,0,72,186,29,11,4802
5,407,0,1,0,22,1,4803
9,2921,1,24,6,41,0,4804
1,106,0,0,0,0,0,4805
8,585,0,9,21,43,0,4806
6,367,3,0,12,0,1,4807
7,299,0,7,16,22,0,4808
11,1039,0,7,12,24,3,4809
0,0,0,0,0,0,0,4810
1,65,0,0,0,1,0,4811
4,153,0,3,6,12,0,4812
6,419,0,6,9,17,0,4813
24,3487,2,43,164,129,3,4814
22,1167,0,7,7,51,0,4815
24,4782,8,42,72,104,0,4816
4,386,0,3,9,11,0,4817
15,6085,0,5,0,73,0,4818
5,305,0,1,1,1,3,4819
3,150,0,0,2,2,0,4820
7,294,0,11,16,16,0,4821
14,2183,1,8,50,90,1,4822
1,62,0,1,1,1,0,4823
7,490,0,26,29,30,2,4824
4,332,0,23,26,30,0,4825
5,277,0,0,0,0,5,4826
4,360,0,16,0,5,1,4827
5,743,0,0,0,15,1,4828
3,107,0,0,0,3,3,4829
2,769,0,0,0,19,2,4830
5,1228,0,7,20,24,0,4831
11,2614,0,2,2,76,2,4832
1,123,0,0,0,9,1,4833
10,212,0,2,2,8,0,4834
6,415,0,5,5,20,0,4835
4,320,0,4,4,16,0,4836
4,2023,0,0,0,78,0,4837
22,2313,0,39,12,91,5,4838
18,290,0,5,3,11,1,4839
14,3246,3,18,6,73,3,4840
4,249,0,5,2,12,2,4841
6,1213,0,25,4,67,3,4842
26,3546,4,40,146,79,2,4843
59,10199,2,57,166,289,7,4844
8,1499,0,1,2,50,2,4845
3,580,0,5,28,42,2,4846
12,2326,1,5,16,37,7,4847
20,9181,0,134,16,500,7,4848
1,150,0,0,8,11,1,4849
2,50,0,0,0,5,0,4850
8,186,0,1,0,4,4,4851
2,21,0,0,0,0,0,4852
8,441,0,0,6,15,0,4853
16,2115,0,17,147,73,8,4854
8,478,0,0,0,30,0,4855
12,880,1,0,0,36,0,4856
1,287,0,0,0,0,0,4857
16,1125,0,5,0,18,4,4858
2,90,0,0,0,5,1,4859
10,3213,0,102,78,105,1,4860
7,774,0,38,34,18,1,4861
0,0,0,0,0,0,0,4862
4,504,0,0,13,28,3,4863
1,535,0,22,17,22,0,4864
4,972,0,0,0,23,0,4865
1,16,0,1,0,2,0,4866
1,172,0,0,0,2,0,4867
1,11,0,0,0,1,0,4868
5,993,0,8,0,43,0,4869
4,809,0,0,5,29,0,4870
2,872,0,14,92,49,0,4871
1,168,0,0,0,6,0,4872
0,0,0,0,0,0,0,4873
